,Ticker,GARCH_CI,GARCH_Direction,GARCH_RMSE,FIGARCH_CI,FIGARCH_Direction,FIGARCH_RMSE,APARCH_CI,APARCH_Direction,APARCH_RMSE,HARCH_CI,HARCH_Direction,HARCH_RMSE
13,CMCSA,0.8993975903614457,0.5469879518072289,0.1428412425759125,0.8969879518072289,0.5536144578313253,0.1416001490120802,0.8987951807228916,0.553012048192771,0.4366559050543211,0.9024096385542169,0.5487951807228916,0.1428868946123761
14,DISH,0.8812537673297167,0.5473176612417119,0.2611284892739141,0.8884870403857745,0.543701024713683,0.260633679945101,0.8908981314044605,0.5479204339963833,0.2622451991215355,0.8824593128390597,0.5443037974683544,0.2628261768450575
15,NWSA,0.8753012048192771,0.5524096385542169,0.1844319598218021,0.8777108433734939,0.5572289156626506,0.1832998383825755,0.8843373493975903,0.5578313253012048,0.4129274268928761,0.8740963855421687,0.5548192771084337,0.1843432754485231
16,IPG,0.8939759036144578,0.541566265060241,0.2082923925719966,0.8933734939759036,0.5403614457831325,0.2070432533730664,0.8957831325301204,0.5331325301204819,0.2169297321458624,0.8945783132530121,0.5409638554216868,0.2083708423005464
17,CHTR,0.8746987951807229,0.5313253012048192,0.1624857079040516,0.8795180722891566,0.5319277108433735,0.1624986440477586,0.8825301204819277,0.5265060240963856,0.1625728720623196,0.8746987951807229,0.5355421686746988,0.1625304856834228
18,PARA,0.8803418803418803,0.5811965811965812,0.2469035790891892,0.8803418803418803,0.5897435897435898,0.2462488583076567,0.8803418803418803,0.5641025641025641,0.2490833106256419,0.8803418803418803,0.5811965811965812,0.2468702998189962
19,FOXA,0.880093131548312,0.5587892898719441,0.1985287404251818,0.889406286379511,0.559953434225844,0.1983212699586201,0.8835855646100116,0.5681024447031432,0.3599723493524916,0.8777648428405123,0.5692665890570431,0.1974461379718962
20,OMC,0.8608433734939759,0.5421686746987951,0.1764593131105466,0.8656626506024097,0.5409638554216868,0.1757130876928892,0.8614457831325302,0.5427710843373494,0.5524588109053569,0.8614457831325302,0.5367469879518072,0.1764862356239904
21,TMUS,0.8595539481615431,0.5274261603375527,0.16155309065328,0.8595539481615431,0.5262206148282098,0.1634657434842464,0.8637733574442436,0.5292344786015672,1.9800324957934048,0.8637733574442436,0.5322483423749247,0.1604912015182212
22,APTV,0.9233390119250426,0.551107325383305,0.2960704380476536,0.9250425894378196,0.5494037478705281,0.2963857710104011,0.9250425894378196,0.5587734241908007,0.6295206880092087,0.9224872231686542,0.5502555366269165,0.2958383973163232
23,BWA,0.9451807228915664,0.5427710843373494,0.1611292291812366,0.9463855421686748,0.5433734939759036,0.1606219990801689,0.946987951807229,0.5409638554216868,0.2615010905558146,0.9457831325301204,0.541566265060241,0.1610687619424832
24,F,0.8933734939759036,0.5536144578313253,0.1984155854049545,0.8939759036144578,0.5548192771084337,0.1972594903149526,0.8945783132530121,0.5566265060240964,0.1993231979511775,0.8933734939759036,0.553012048192771,0.1990820684372671
25,TSLA,0.908433734939759,0.5421686746987951,0.2844329240455788,0.9090361445783132,0.5409638554216868,0.2846089460711832,0.9048192771084336,0.5397590361445783,1.0869349848788836,0.9102409638554216,0.5433734939759036,0.2840162863046501
26,GM,0.91144578313253,0.5385542168674698,0.2021079632203516,0.9120481927710844,0.5367469879518072,0.2012563753744108,0.9132530120481928,0.5355421686746988,0.2416956130676051,0.908433734939759,0.5373493975903615,0.2037558115420251
27,POOL,0.9138554216867468,0.555421686746988,0.1760957120715356,0.916265060240964,0.5524096385542169,0.1762189759181857,0.9102409638554216,0.55,0.6341655966916435,0.91144578313253,0.5542168674698795,0.1760732255948318
28,GPC,0.8981927710843374,0.563855421686747,0.1796683242429841,0.8951807228915662,0.5626506024096386,0.1797294670487442,0.9018072289156628,0.5566265060240964,0.5591539952097326,0.8963855421686747,0.560843373493976,0.1792658438784415
29,LKQ,0.903012048192771,0.5445783132530121,0.2330393193472435,0.9042168674698796,0.5457831325301205,0.232137577656558,0.9028950542822678,0.5487951807228916,37.89683424747056,0.8981927710843374,0.5445783132530121,0.2344597358682303
30,MGM,0.9126506024096386,0.5481927710843374,0.3220418614349155,0.9090361445783132,0.5463855421686747,0.3221843499260513,0.9138554216867468,0.5445783132530121,10.254388375471445,0.9102409638554216,0.5469879518072289,0.3244343478472793
31,CMG,0.8704819277108434,0.5259036144578313,0.214747110746948,0.8777108433734939,0.522289156626506,0.2137911845044354,0.8771084337349397,0.5246987951807229,0.4426218097800288,0.8710843373493976,0.5283132530120482,0.2146025193336128
32,CZR,0.8957831325301204,0.5487951807228916,0.3868653175198092,0.8933734939759036,0.5469879518072289,0.3887423185697319,0.8921686746987951,0.5512048192771084,1.2854371645194236,0.8969879518072289,0.5518072289156627,0.3892212149804706
33,CCL,0.869277108433735,0.5373493975903615,0.4027002535392323,0.8698795180722891,0.5367469879518072,0.4038233879171125,0.8795180722891566,0.541566265060241,0.898173494067244,0.8674698795180723,0.5355421686746988,0.4034559758501368
34,YUM,0.8668674698795181,0.5536144578313253,0.1923132216358943,0.8753012048192771,0.55,0.1926419705825013,0.8698795180722891,0.5536144578313253,1.1717414670354869,0.8662650602409638,0.5560240963855422,0.1921230262051578
35,DPZ,0.891566265060241,0.5620481927710843,0.1624757692588342,0.8981927710843374,0.5590361445783133,0.1618835326562147,0.8981927710843374,0.5560240963855422,0.5569683195674664,0.8927710843373494,0.5632530120481928,0.1624038132553606
36,WYNN,0.9006024096385542,0.5825301204819278,0.2839324032446474,0.9036144578313252,0.5837349397590361,0.2822397465729345,0.9006024096385542,0.5807228915662651,0.2928741158449207,0.8987951807228916,0.5837349397590361,0.286010070526484
37,LVS,0.863855421686747,0.5475903614457831,0.2254029440738451,0.8644578313253012,0.5439759036144578,0.2235547949800983,0.8704819277108434,0.5397590361445783,0.2830983467783272,0.8656626506024097,0.5451807228915663,0.2254242439791574
38,BKNG,0.8650580875781948,0.5263628239499554,0.2176481963010782,0.8650580875781948,0.5290437890974083,0.2175150370865156,0.870420017873101,0.5236818588025023,2.0850997695693803,0.871313672922252,0.5236818588025023,0.2152878658216526
39,SBUX,0.8813253012048192,0.55,0.1776228363821664,0.8873493975903615,0.55,0.1770775643243237,0.8837349397590362,0.5524096385542169,0.1767306523764458,0.8837349397590362,0.5493975903614458,0.1774437202937911
40,HLT,0.8957831325301204,0.5421686746987951,0.419943703109298,0.8921686746987951,0.5391566265060241,0.4172252486611312,0.8957831325301204,0.5421686746987951,2.918604088204781,0.8951807228915662,0.5433734939759036,0.4163358457226204
41,RCL,0.891566265060241,0.5433734939759036,0.3905494116307154,0.8939759036144578,0.5433734939759036,0.388366746455159,0.8986731001206273,0.5421686746987951,0.5254962414188955,0.8813253012048192,0.5463855421686747,0.3934234964556448
42,MCD,0.8765060240963856,0.5367469879518072,0.148723886187428,0.8789156626506024,0.5343373493975904,0.1485007556370368,0.880722891566265,0.5283132530120482,0.1486088659826489,0.8801204819277109,0.5403614457831325,0.1488980013310289
43,MAR,0.8903614457831325,0.5355421686746988,0.2072912524619736,0.886144578313253,0.5343373493975904,0.208138208410456,0.8957831325301204,0.5331325301204819,0.9456610948555764,0.8897590361445783,0.5367469879518072,0.2076293839861884
44,EXPE,0.8837349397590362,0.5439759036144578,0.266979633680182,0.8837349397590362,0.5457831325301205,0.2658312705723961,0.8903614457831325,0.536144578313253,0.3827075438405915,0.8765060240963856,0.5457831325301205,0.2682274289683514
45,DRI,0.8716867469879518,0.5277108433734939,0.2848213341458078,0.8801204819277109,0.5259036144578313,0.2839122122942798,0.8837349397590362,0.5289156626506024,1.2857261216329392,0.8722891566265061,0.5265060240963856,0.2847853573782009
46,NCLH,0.880722891566265,0.5506024096385542,0.441308140687555,0.880722891566265,0.55,0.4408481831507731,0.8897590361445783,0.5409638554216868,1.2982653021435897,0.8801204819277109,0.5469879518072289,0.4416680126519332
47,LEN,0.9234478601567208,0.567209162145871,0.2232040301840545,0.922242314647378,0.5678119349005425,0.2229269261420331,0.924653405666064,0.566003616636528,1.2360266633112074,0.9204339963833634,0.5629897528631705,0.2236865402269399
48,NWL,0.8493975903614458,0.5385542168674698,0.2683015307368441,0.8590361445783132,0.5367469879518072,0.2675674318711113,0.8524096385542169,0.5463855421686747,1.029883520882482,0.8506024096385543,0.541566265060241,0.2672649946150717
49,PHM,0.9132530120481928,0.5355421686746988,0.2170214463077366,0.9180722891566264,0.5427710843373494,0.2167682021603681,0.9144578313253012,0.5379518072289157,3.334319737227688,0.9180722891566264,0.5433734939759036,0.2171455883992299
50,DHI,0.9156626506024096,0.5512048192771084,0.1857499761667571,0.9174698795180722,0.55,0.1864329263541226,0.919831223628692,0.555421686746988,9.144542636289,0.916265060240964,0.5518072289156627,0.1854362559816259
51,WHR,0.8993975903614457,0.5650602409638554,0.2260411921270154,0.9012048192771084,0.5674698795180723,0.2252779572808084,0.8909638554216868,0.5614457831325301,0.537242498998223,0.8987951807228916,0.5656626506024096,0.2268140807204439
52,MHK,0.8608433734939759,0.5590361445783133,0.2738309698457458,0.8753012048192771,0.5596385542168675,0.2725154384641062,0.8572289156626506,0.5536144578313253,0.3260761561806092,0.8590361445783132,0.5560240963855422,0.2747723226292958
53,GRMN,0.8843373493975903,0.5518072289156627,0.1523131346503397,0.8837349397590362,0.55,0.1525847424070447,0.8867469879518072,0.5493975903614458,0.1522565080289255,0.8831325301204819,0.5451807228915663,0.1526315735415222
54,ETSY,0.8722891566265061,0.555421686746988,0.2968411767292631,0.8831325301204819,0.5548192771084337,0.2960814178842931,0.8789156626506024,0.5475903614457831,0.3999185998837488,0.8680722891566265,0.5572289156626506,0.2973882605029184
55,EBAY,0.8650602409638555,0.5325301204819277,0.1600279392508047,0.8777108433734939,0.5367469879518072,0.1590319924146319,0.8753012048192771,0.5409638554216868,0.1593509738589321,0.8716867469879518,0.5343373493975904,0.1594512462632146
56,AMZN,0.8572289156626506,0.5451807228915663,0.175510998820414,0.863855421686747,0.5463855421686747,0.1746269151865933,0.8596385542168675,0.5385542168674698,0.3161146623178043,0.8554216867469879,0.5457831325301205,0.1758038731630849
57,HAS,0.85,0.555421686746988,0.2068221346120488,0.8602409638554217,0.558433734939759,0.2046375919895849,0.8650602409638555,0.5536144578313253,10.00139574223897,0.8614457831325302,0.5566265060240964,0.2051690063590751
58,TGT,0.8686746987951808,0.5313253012048192,0.2046033231096807,0.8710843373493976,0.5289156626506024,0.2040139392500332,0.8662650602409638,0.5331325301204819,1.198667727367573,0.8656626506024097,0.5331325301204819,0.2051501934366151
59,DLTR,0.8608433734939759,0.5445783132530121,0.2401037502891372,0.8728915662650603,0.5451807228915663,0.2359608399508868,0.863855421686747,0.5295180722891566,0.3040819520139524,0.8608433734939759,0.5421686746987951,0.2398039897825458
60,DG,0.856110776640578,0.5424443106562312,0.1610419013611208,0.8651414810355208,0.543046357615894,0.1597852421286292,0.8603251053582179,0.5454545454545454,0.8023839123305598,0.8573148705599036,0.543046357615894,0.1603861003775207
61,ORLY,0.8927710843373494,0.5283132530120482,0.1859977720981115,0.8957831325301204,0.5283132530120482,0.1858491287013963,0.9005424954792043,0.5325301204819277,2.3800765346380937,0.8909638554216868,0.5265060240963856,0.1862494881778809
62,HD,0.8644578313253012,0.55,0.1678734017652451,0.8710843373493976,0.553012048192771,0.1676815890423568,0.8698795180722891,0.555421686746988,0.168312118474226,0.8644578313253012,0.5481927710843374,0.1678532150127546
63,TSCO,0.9012048192771084,0.5463855421686747,0.1613674066617829,0.9,0.5421686746987951,0.1608525665149187,0.8969879518072289,0.5397590361445783,0.1892990232889901,0.9018072289156628,0.55,0.1614586076696998
64,LOW,0.8487951807228916,0.536144578313253,0.2036481714347417,0.8566265060240964,0.5397590361445783,0.2029484616270434,0.8554216867469879,0.5403614457831325,0.2028739828951802,0.8518072289156626,0.5367469879518072,0.2035670940621421
65,ROST,0.8765060240963856,0.5445783132530121,0.2194839912374961,0.8813253012048192,0.5463855421686747,0.2189626722544116,0.8885542168674698,0.5433734939759036,1.3412735700304703,0.8734939759036144,0.5481927710843374,0.219782293071033
66,BBWI,0.9488188976377953,0.5669291338582677,0.2736325381904943,0.9488188976377953,0.5748031496062992,0.2739765000930332,0.9448818897637796,0.5826771653543307,0.2718021926671435,0.9566929133858268,0.5866141732283464,0.2674508664303305
67,AAP,0.9060240963855422,0.5602409638554217,0.1980496063145685,0.9072289156626506,0.5578313253012048,0.1979677970914795,0.9096385542168676,0.555421686746988,0.1989379783376487,0.9060240963855422,0.560843373493976,0.1979154198464827
68,AZO,0.9,0.5632530120481928,0.1764598190711302,0.9006024096385542,0.5590361445783133,0.174968385149556,0.8993975903614457,0.5578313253012048,0.1758775627565639,0.8975903614457831,0.5626506024096386,0.1766574718247099
69,BBY,0.8361445783132531,0.5590361445783133,0.2334518458370725,0.8518072289156626,0.5680722891566266,0.230320781184394,0.8366485834840265,0.5632530120481928,9.09931035447321,0.8421686746987952,0.5632530120481928,0.2325180454599177
70,KMX,0.8867469879518072,0.5253012048192771,0.2266838922607138,0.9,0.5253012048192771,0.2260501420424291,0.891566265060241,0.5265060240963856,0.2279443300308437,0.8963855421686747,0.5313253012048192,0.2258953642366488
71,ULTA,0.8722891566265061,0.5451807228915663,0.2543037531993215,0.8801204819277109,0.5475903614457831,0.2532256930518687,0.8765060240963856,0.5481927710843374,0.2548376431972431,0.8813253012048192,0.5433734939759036,0.2538876655344332
72,TJX,0.8831325301204819,0.5469879518072289,0.1784627431284211,0.886144578313253,0.5463855421686747,0.1762563100457021,0.880722891566265,0.5433734939759036,0.1778695264887526,0.8813253012048192,0.5457831325301205,0.179588738572457
73,VFC,0.8848704038577456,0.5515370705244123,0.2004996513355606,0.8860759493670886,0.5497287522603979,0.200961140383054,0.8848704038577456,0.5569620253164557,0.8821542230426946,0.8788426763110307,0.5497287522603979,0.2013058831080383
74,NKE,0.8674698795180723,0.5590361445783133,0.1718275819771224,0.8710843373493976,0.5572289156626506,0.1714101765331044,0.8776371308016878,0.558433734939759,0.5933232034640942,0.8698795180722891,0.5578313253012048,0.1718076330445992
75,TPR,0.8632193494578816,0.5679733110925771,0.3433176189508465,0.8707256046705588,0.5613010842368641,0.3425356246686173,0.8707256046705588,0.5629691409507923,0.3850562840532148,0.8607172643869891,0.5679733110925771,0.3424692571771497
76,RL,0.8993975903614457,0.5596385542168675,0.208187475210119,0.8993975903614457,0.5632530120481928,0.2072607205888763,0.903012048192771,0.5632530120481928,2.0809709686814752,0.9,0.5590361445783133,0.2078531427678412
77,TAP,0.8933734939759036,0.5349397590361445,0.1672233818525441,0.8951807228915662,0.5313253012048192,0.1674547324657626,0.8945783132530121,0.5367469879518072,5.181266363575732,0.8957831325301204,0.5301204819277109,0.1658426626701116
78,KDP,0.9161793372319688,0.5419103313840156,0.1641933696290012,0.9220272904483432,0.5311890838206628,0.1650499478698815,0.9220272904483432,0.5380116959064327,0.1646995180491092,0.9161793372319688,0.5409356725146199,0.1643633879956068
79,PEP,0.9,0.5590361445783133,0.1396536844660557,0.8993975903614457,0.5602409638554217,0.139654894793462,0.9036144578313252,0.5506024096385542,11.459739525447826,0.9078313253012048,0.5572289156626506,0.1392873282859487
80,STZ,0.8620481927710844,0.5493975903614458,0.165571463000189,0.8644578313253012,0.553012048192771,0.1649210228208783,0.8704819277108434,0.553012048192771,0.1719919524559005,0.8602409638554217,0.5506024096385542,0.1658177664342788
81,MNST,0.8680722891566265,0.513855421686747,0.1621644946584385,0.8680722891566265,0.5162650602409639,0.1615358597026876,0.8765060240963856,0.5283132530120482,0.3331172399612246,0.8680722891566265,0.5144578313253012,0.1619597168486621
82,KO,0.8789156626506024,0.5439759036144578,0.122151616302769,0.8759036144578313,0.5433734939759036,0.1226983114332971,0.8825301204819277,0.5367469879518072,0.1217407664500021,0.8795180722891566,0.5439759036144578,0.122135252436592
83,COST,0.8542168674698796,0.5325301204819277,0.1296712161826401,0.8632530120481928,0.536144578313253,0.1292456815568305,0.8614457831325302,0.5289156626506024,0.1703608923985861,0.8590361445783132,0.5307228915662651,0.1368933921613656
84,WBA,0.8668674698795181,0.5469879518072289,0.1765172461667373,0.8704819277108434,0.5451807228915663,0.1755638844350583,0.8656626506024097,0.5506024096385542,5.677569152017893,0.8656626506024097,0.5445783132530121,0.1771741658995769
85,KR,0.8753012048192771,0.5433734939759036,0.1766211580068084,0.8831325301204819,0.5427710843373494,0.1749292164901686,0.8759036144578313,0.5343373493975904,1.7877202901995457,0.8771084337349397,0.5445783132530121,0.1782656151956209
86,SYY,0.8590361445783132,0.553012048192771,0.244294058679626,0.8608433734939759,0.5536144578313253,0.243711568341615,0.8602409638554217,0.5518072289156627,0.2438166900330872,0.8590361445783132,0.553012048192771,0.2455181873892165
87,WMT,0.8481927710843373,0.5403614457831325,0.1407626473544388,0.8602409638554217,0.5379518072289157,0.1396125864178344,0.8523206751054853,0.5343373493975904,0.4191299819532441,0.8463855421686747,0.5373493975903615,0.1412992149506936
88,HRL,0.8981927710843374,0.5445783132530121,0.1185804660608029,0.903012048192771,0.5463855421686747,0.1182200865609105,0.9012048192771084,0.5385542168674698,0.1257479026594797,0.8969879518072289,0.5445783132530121,0.11884238100035552
89,CAG,0.8813253012048192,0.5536144578313253,0.19508957203540755,0.8909638554216868,0.5548192771084337,0.19374570452257026,0.8830620855937311,0.555421686746988,2.433960020103146,0.8819277108433735,0.5548192771084337,0.19530261241600927
90,K,0.8734939759036144,0.5403614457831325,0.1287097946537834,0.8765060240963856,0.541566265060241,0.12858675120560414,0.8771084337349397,0.5379518072289157,0.13929526471916898,0.8759036144578313,0.5409638554216868,0.1282291729935059
91,LW,0.9044222539229672,0.5534950071326676,0.21228329363410933,0.9087018544935807,0.551355206847361,0.21059559590773197,0.9107780157030693,0.5556348074179743,2.0620952695310266,0.9072753209700428,0.5534950071326676,0.21225434996654727
92,ADM,0.8825301204819277,0.5536144578313253,0.15199097747078585,0.8837349397590362,0.555421686746988,0.15244700492721255,0.8897590361445783,0.5578313253012048,0.15040215161148565,0.8789156626506024,0.5536144578313253,0.15292978430255347
93,GIS,0.8632530120481928,0.5632530120481928,0.1230210433575504,0.8626506024096385,0.5632530120481928,0.12304691161300885,0.863855421686747,0.5686746987951807,0.12321903854228826,0.8680722891566265,0.5644578313253013,0.1227575547543621
94,CPB,0.8530120481927711,0.5644578313253013,0.14941259273987473,0.8536144578313253,0.5632530120481928,0.14903554610762396,0.8577456298975287,0.5590361445783133,0.4671738287303436,0.8524096385542169,0.5650602409638554,0.14954002854505652
95,SJM,0.8867469879518072,0.5409638554216868,0.13357150986188085,0.8909638554216868,0.5421686746987951,0.13348606424409407,0.891566265060241,0.5409638554216868,0.5380517137161592,0.8867469879518072,0.5409638554216868,0.13374526056586297
96,MDLZ,0.8542168674698796,0.5313253012048192,0.13340897964920945,0.8632530120481928,0.5325301204819277,0.13311179109941382,0.863855421686747,0.5349397590361445,0.6252809884422978,0.8542168674698796,0.5325301204819277,0.1333997056185342
97,TSN,0.8644578313253012,0.536144578313253,0.17988384444024857,0.8710843373493976,0.5355421686746988,0.1782360983653653,0.8630880579010857,0.5349397590361445,2.6357216940735477,0.8686746987951808,0.5367469879518072,0.1800473538279796
98,KHC,0.8891566265060241,0.5391566265060241,0.196196620630638,0.891566265060241,0.5457831325301205,0.19641588768557997,0.8933734939759036,0.5433734939759036,0.19557212983641895,0.8891566265060241,0.541566265060241,0.1962930062244621
99,MKC,0.8512048192771084,0.5481927710843374,0.15295445893925974,0.8572289156626506,0.5481927710843374,0.15195367843504146,0.8613622664255576,0.5548192771084337,0.22117327418213384,0.8475903614457831,0.5475903614457831,0.15283064607659638
100,HSY,0.8939759036144578,0.5397590361445783,0.15263200407040603,0.8993975903614457,0.5367469879518072,0.15214573755740576,0.8963855421686747,0.5481927710843374,0.5367222903331372,0.8927710843373494,0.5397590361445783,0.15250026671000938
101,CHD,0.8572289156626506,0.5301204819277109,0.1328206202567273,0.8632530120481928,0.5289156626506024,0.13170741142760525,0.858433734939759,0.5283132530120482,5.683189236432413,0.8524096385542169,0.5313253012048192,0.13245884980668757
102,KMB,0.8783132530120482,0.5391566265060241,0.12568160591251548,0.8831325301204819,0.5343373493975904,0.12577825900781595,0.8831325301204819,0.5355421686746988,0.126614116308971,0.8825301204819277,0.5337349397590362,0.1255132016723928
103,CLX,0.8843373493975903,0.5216867469879518,0.14362533298232427,0.8873493975903615,0.5198795180722892,0.14345004880110754,0.890832328106152,0.5313253012048192,1.5607978483961122,0.886144578313253,0.522289156626506,0.14282843827797473
104,PG,0.8421686746987952,0.5385542168674698,0.13067241109544617,0.8385542168674699,0.5367469879518072,0.13070857787925202,0.8379518072289157,0.5451807228915663,0.4259386759270596,0.8421686746987952,0.5313253012048192,0.1312599313559078
105,CL,0.8746987951807229,0.5433734939759036,0.11989504753309144,0.880722891566265,0.5451807228915663,0.11954151747947168,0.880722891566265,0.5463855421686747,0.4728205266525724,0.8740963855421687,0.5427710843373494,0.11935533511547854
106,EL,0.8367469879518072,0.5451807228915663,0.17895072811299995,0.8391566265060241,0.5445783132530121,0.17830067892735593,0.8427710843373494,0.5439759036144578,0.17883528771738366,0.8397590361445784,0.5439759036144578,0.17978007253624925
107,PM,0.8813253012048192,0.5674698795180723,0.1525826086604284,0.8801204819277109,0.5728915662650602,0.1523998720550672,0.8849397590361445,0.5674698795180723,1.1719697054519846,0.8825301204819277,0.5686746987951807,0.1511235791893294
108,MO,0.8783132530120482,0.5475903614457831,0.1417250800992969,0.8789156626506024,0.5481927710843374,0.1419170862377337,0.8801204819277109,0.5451807228915663,0.1423365737321644,0.8771084337349397,0.5469879518072289,0.14255971904750406
109,HAL,0.936144578313253,0.5403614457831325,0.2874912925947998,0.9385542168674699,0.5445783132530121,0.2864339011951938,0.9373116335141651,0.5433734939759036,1.567384112144623,0.9367469879518072,0.5433734939759036,0.2875327269320567
110,BKR,0.9148936170212766,0.5588652482269504,0.2756241848152054,0.9163120567375886,0.5574468085106383,0.2762853399537244,0.9219858156028369,0.5375886524822695,0.2780852300200724,0.9205673758865248,0.5602836879432624,0.2751347573059604
111,SLB,0.9403614457831325,0.5487951807228916,0.23020930177317817,0.9427710843373494,0.5475903614457831,0.22952312286490537,0.9385542168674699,0.55,2.4015608303446454,0.9427710843373494,0.5475903614457831,0.2297645098645893
112,XOM,0.8843373493975903,0.5596385542168675,0.16034793838412953,0.8837349397590362,0.5572289156626506,0.1599119266957204,0.8879518072289156,0.5596385542168675,14.214596623823509,0.8843373493975903,0.558433734939759,0.1606248854972438
113,MRO,0.9265060240963855,0.5632530120481928,0.33832319277979467,0.9271084337349398,0.560843373493976,0.33805389605376274,0.936144578313253,0.5548192771084337,1.9033590026340774,0.9265060240963855,0.5626506024096386,0.3429942112973641
114,PSX,0.8939759036144578,0.5403614457831325,0.21713076509768095,0.8975903614457831,0.5343373493975904,0.216956592931371,0.8986731001206273,0.5397590361445783,0.7429372862224962,0.8969879518072289,0.5385542168674698,0.21715540723125168
115,DVN,0.939156626506024,0.5560240963855422,0.29848082103659646,0.9397590361445783,0.5596385542168675,0.29864054531746115,0.9403614457831325,0.5632530120481928,1.1269059519868572,0.9397590361445783,0.5566265060240964,0.2980016660810831
116,HES,0.9210843373493975,0.5614457831325301,0.26509315724641147,0.9259036144578313,0.5662650602409639,0.2651062630692199,0.9265060240963855,0.5656626506024096,0.7513469300150112,0.9265060240963855,0.5620481927710843,0.26630874880004685
117,TRGP,0.8981927710843374,0.5572289156626506,0.43630820552543526,0.9,0.5602409638554217,0.4368634882809166,0.9078313253012048,0.5560240963855422,0.43535527721007394,0.9,0.5602409638554217,0.4354848906172755
118,KMI,0.9325301204819277,0.558433734939759,0.19528050976806768,0.9325301204819277,0.5590361445783133,0.19528196852168003,0.9283132530120481,0.560843373493976,38.28900581971981,0.9355421686746987,0.5590361445783133,0.19511751177494951
119,PXD,0.9228915662650602,0.5602409638554217,0.27357450200855876,0.9253012048192771,0.5596385542168675,0.2735952097376268,0.9216867469879518,0.5596385542168675,0.28979540992215075,0.9108433734939759,0.5620481927710843,0.27377228126347564
120,APA,0.9451807228915663,0.572289156626506,0.40317083225957245,0.9475903614457831,0.5716867469879519,0.4016294832094658,0.9439759036144578,0.5716867469879519,1.1933190927629285,0.9343373493975904,0.572289156626506,0.41397928637808806
121,EQT,0.9324894514767933,0.5726341169379144,0.2743109823871026,0.9312839059674503,0.569620253164557,0.2749039645146349,0.9294755877034359,0.5720313441832429,1.358449024097962,0.9294755877034359,0.5732368896925859,0.27441220380723
122,FANG,0.9138554216867469,0.5650602409638554,0.3459375822694855,0.9138554216867469,0.5668674698795181,0.34655829391760384,0.9150090415913201,0.5512048192771084,0.5695331399763905,0.9072289156626506,0.563855421686747,0.3460222434038733
123,EOG,0.9126506024096386,0.5548192771084337,0.23514286304296605,0.9120481927710843,0.5542168674698795,0.23459441596037792,0.9144578313253012,0.5506024096385542,2.9905192056443894,0.9144578313253012,0.5518072289156627,0.23459679102969144
124,OXY,0.8656626506024097,0.5536144578313253,0.3728150288103728,0.8728915662650603,0.558433734939759,0.3726550964623739,0.8631705846895721,0.553012048192771,2.1821076798224994,0.8590361445783132,0.5481927710843374,0.37660758481858697
125,COP,0.9180722891566265,0.5590361445783133,0.23514777704292253,0.9174698795180722,0.5620481927710843,0.23460001211127562,0.9192771084337349,0.5650602409638554,0.23936079289664536,0.9186746987951807,0.5602409638554217,0.23544030158929288
126,CVX,0.8987951807228916,0.5566265060240964,0.2109844643116365,0.9072289156626506,0.5566265060240964,0.21067566741552562,0.9042168674698795,0.5524096385542169,0.20959297549852038,0.8993975903614457,0.5572289156626506,0.21030496801397858
127,WMB,0.9210843373493975,0.5801204819277108,0.2264163026001757,0.9240963855421687,0.5765060240963855,0.22641557812780252,0.9282700421940928,0.5680722891566266,2.3345602846465003,0.9228915662650602,0.5807228915662651,0.2271032518022635
128,OKE,0.905421686746988,0.5367469879518072,0.3346720763915095,0.9072289156626506,0.536144578313253,0.3342547134112533,0.908433734939759,0.5331325301204819,0.3361949208387917,0.8939759036144578,0.5385542168674698,0.33978101832010676
129,MPC,0.9198795180722892,0.55,0.2481699549027004,0.9234939759036145,0.5469879518072289,0.24789667098464158,0.9240963855421687,0.5506024096385542,0.2617981174768287,0.9192771084337349,0.5493975903614458,0.24792141949078142
130,VLO,0.9108433734939759,0.5614457831325301,0.24678612603213398,0.9132530120481928,0.5632530120481928,0.24481346032968435,0.9096385542168675,0.5596385542168675,0.2493074909191371,0.9150602409638554,0.5602409638554217,0.2439328859172891
131,PNC,0.8849397590361445,0.5765060240963855,0.1992710151274874,0.886144578313253,0.5740963855421687,0.1994813815270456,0.8843373493975903,0.5759036144578313,0.20008424308348582,0.8825301204819277,0.5759036144578313,0.20032192824111245
132,TFC,0.9283582089552239,0.5552238805970149,0.15614219041836128,0.9313432835820895,0.5552238805970149,0.15324246261137406,0.9328358208955224,0.5582089552238806,0.17165552904498957,0.9149253731343283,0.5552238805970149,0.16881149677025062
133,FRC,0.8795180722891566,0.5373493975903615,0.19531264348604646,0.8825301204819277,0.5397590361445783,0.19443061254243313,0.8837349397590362,0.5427710843373494,0.19804809023967296,0.8819277108433735,0.5367469879518072,0.19585044676800742
134,ZION,0.8981927710843374,0.5596385542168675,0.18558023799098092,0.903012048192771,0.5590361445783133,0.1843260399666436,0.8993975903614457,0.5572289156626506,2.012850220433227,0.9006024096385542,0.558433734939759,0.18449045224429322
135,CMA,0.9060240963855422,0.5271084337349398,0.247958919618945,0.9066265060240963,0.5283132530120482,0.24669682234827137,0.9066265060240963,0.5307228915662651,0.25192467103374716,0.9090361445783133,0.5253012048192771,0.2485354063980413
