,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
103,CLX,0.979557069846678,0.49744463373083475,0.10395550133426933,0.9352640545144804,0.5212947189097104,0.08286469768383203,0.7132311186825667,0.5491198182850653,0.10014928028298167,0.15332197614991483,0.5195911413969335,0.13395994692067573,0.0,0.5195911413969335,0.18053556795074083
104,PG,0.9119818285065304,0.47132311186825665,0.13793728663427224,0.9091425326519024,0.5002839295854627,0.09469591470741782,0.8722316865417377,0.5252697331061896,0.08233267562557378,0.5269733106189665,0.5394662123793299,0.09987002885960163,0.0,0.5371947756956275,0.1389846645262294
105,CL,0.9863713798977853,0.48779102782509937,0.11664224237044116,0.9676320272572402,0.5224304372515616,0.08259913993225952,0.8057921635434412,0.5547984099943214,0.08660451844721676,0.2873367404883589,0.5264054514480409,0.11499148857871815,0.0,0.5235661555934128,0.15939777920227607
106,EL,0.9636570130607609,0.5110732538330494,0.10645267218558353,0.814877910278251,0.5031232254400908,0.1123859198872879,0.5156161272004542,0.49801249290176036,0.14273996199672884,0.05735377626348666,0.49119818285065303,0.1798062922013411,0.0,0.49119818285065303,0.22699341383883936
107,PM,0.9806927881885292,0.5088018171493469,0.11111643109464016,0.9471890971039182,0.542305508233958,0.0861188654025144,0.7234525837592277,0.5536626916524702,0.09855825696823586,0.24247586598523566,0.534923339011925,0.12986186507562703,0.0,0.5275411697898921,0.1750871711120321
108,MO,0.979557069846678,0.4951731970471323,0.11434396580050288,0.9471890971039182,0.5445769449176604,0.09451318029512275,0.7001703577512777,0.5485519591141397,0.10918011240810958,0.20329358319136853,0.5496876774559909,0.14029007272466132,0.0,0.5400340715502555,0.1848145348974749
109,HAL,0.7382169222032936,0.5496876774559909,0.24771033935188932,0.4338444065871664,0.5582055650198751,0.28352102936669216,0.13855763770584895,0.5411697898921067,0.32196723101734964,0.0,0.5411697898921067,0.35961106231588613,0.0,0.5411697898921067,0.404936832270104
110,BKR,0.6836228287841191,0.5359801488833746,0.25450315820709785,0.09925558312655088,0.5310173697270472,0.30188178275548666,0.0,0.5310173697270472,0.3476237940762845,0.0,0.5310173697270472,0.3901091219233442,0.0,0.5310173697270472,0.4395784692651752
111,SLB,0.8080636002271436,0.5417376490630323,0.2079299834468981,0.524701873935264,0.5496876774559909,0.23741471554249913,0.29131175468483816,0.5360590573537762,0.27288938913847377,0.029528676888131742,0.5298126064735945,0.30914751389067174,0.0,0.5298126064735945,0.3536509976323093
112,XOM,0.9318568994889267,0.5127768313458262,0.13715472081661254,0.7717206132879046,0.5207268597387847,0.13537746318645663,0.5559341283361726,0.5360590573537762,0.15656482228108035,0.2668938103350369,0.5377626348665531,0.1873323714073756,0.0,0.5258375922771152,0.22965486202645577
